;funny;posted;item_id;recommend;user_id;sentiment_analysis
52920;;15/10/2012;440;True;pumbarrento;1
52921;;04/04/2014;113200;True;76561198073110357;1
52938;;26/09/2014;500;True;LuGusta;1
52942;;15/02/2014;72850;True;76561198073145141;2
52944;;19/12/2013;440;True;furtsan;1
52954;;09/07/2014;304930;True;76561198073169276;2
52958;;14/03/2015;220200;True;RILEYinAUS;2
52960;;14/12/2015;227300;True;RILEYinAUS;2
52975;;05/09/2014;238960;True;76561198073297175;2
52981;;26/04/2015;730;True;Pkpure;2
52996;;30/11/2015;382490;True;76561198073378888;2
52997;;11/10/2015;248570;False;76561198073378888;1
53000;;;319630;True;SkyFlashBR;1
53013;;19/09/2015;252950;True;misstie;1
53031;;15/12/2014;440;True;76561198073496938;2
53034;1 person found this review funny;;4000;True;76561198073535087;2
53035;;25/07/2014;220200;True;Daniel_Barrett;2
53036;;;311210;False;TheStrahan123;0
53039;;06/09/2014;231670;True;76561198073580952;2
53041;;;407120;True;76561198073580952;2
53061;;14/06/2014;63380;True;Skudz;2
53064;;21/06/2014;237310;False;76561198073638107;0
53066;1 person found this review funny;;440;True;76561198073638107;1
53074;;30/08/2014;440;True;76561198073692243;2
53080;;13/10/2015;570;True;76561198073712906;1
53083;;;440;True;76561198073733242;1
53086;;19/07/2014;304930;True;ByanVEVO;0
53089;;19/06/2014;12210;True;ByanVEVO;1
53091;;11/12/2013;99900;True;76561198073749507;1
53093;;20/06/2014;440;True;pleumarnun;2
53098;;17/07/2015;202970;True;76561198073784330;0
53100;;17/07/2015;22370;True;76561198073784330;1
53101;;17/07/2015;72850;True;76561198073784330;2
53109;;15/10/2014;730;True;camicase;1
53113;;12/05/2015;730;True;tntnguyen03;2
53120;;27/06/2014;238090;True;76561198073931851;2
53129;;31/01/2014;208090;True;gamesownedbyme;2
53131;;11/01/2015;313740;True;1922001;0
53132;;03/02/2014;208090;True;1922001;1
53134;;08/11/2014;317360;True;76561198073970893;2
53159;;02/05/2014;212800;True;76561198074111910;1
53164;;11/02/2014;206420;True;LordDozahkingRe;2
53165;;;218620;True;LordDozahkingRe;2
53172;;08/11/2014;218620;True;The_Ultra_Llama;2
53180;;26/12/2013;550;True;XUXU23456789;2
53186;;11/06/2015;268650;True;76561198074185082;2
53190;;03/10/2014;113400;False;76561198074215832;2
53193;;16/12/2014;570;True;76561198074256516;2
53200;;04/07/2014;41050;True;the_suicidal_psychomidget;2
53203;;17/03/2015;4000;True;Zeusmate;2
53221;;23/12/2013;65800;True;6935;2
53225;;23/05/2014;213670;True;76561198074414765;2
53227;1 person found this review funny;23/06/2014;97000;True;softchippi;2
53228;;22/06/2014;96000;True;softchippi;2
53232;;14/12/2015;417860;True;76561198074433040;1
53238;;11/05/2014;243870;True;ThatMisterOps;2
53242;;18/08/2014;301520;True;TheAnima;1
53244;;20/09/2013;4000;True;TheAnima;2
53254;;11/12/2013;224260;True;jb_is_gay;1
53257;;02/03/2015;304930;True;jb_is_gay;1
53272;;28/02/2015;110800;True;Stercessusretdnasunacyldemood;2
53280;;20/02/2015;224260;True;76561198074590108;1
53284;5 people found this review funny;02/11/2015;329440;True;TheJackedex;2
53287;;26/10/2014;242760;True;76561198074721767;2
53309;;27/06/2014;206420;True;76561198074973653;2
53317;;30/12/2014;38700;True;76561198075060685;2
53318;;18/01/2014;105600;True;Jonesy_1999;2
53323;;29/12/2013;440;True;MundoDosBits;1
53336;;02/08/2015;302830;True;DNK_Koshi;1
53338;;11/09/2014;230230;True;76561198075211954;2
53340;;02/01/2014;570;True;76561198075226289;2
53355;;06/12/2015;730;True;dilminhapocoto;1
53358;;;730;True;76561198075375032;2
53360;;21/07/2014;304930;True;76561198075393320;2
53376;;18/09/2013;202170;True;2891723967123;2
53377;;01/07/2013;91310;True;2891723967123;0
53388;;17/04/2015;290930;True;Fadingblaze;2
53393;;06/08/2014;304930;True;k1nglor;2
53397;;25/06/2014;24240;True;wade11;1
53425;;24/10/2014;107410;True;BacalhauQuerAlh0;1
53429;;28/06/2013;220;True;lameegg;2
53431;;25/02/2014;4000;True;woworchunter242;2
53435;;23/12/2013;204360;True;HOLDUPPPPP;1
53440;;27/01/2015;313120;True;ted019;0
53457;;06/07/2015;200260;True;havoq11256;2
53458;;06/07/2015;107410;True;havoq11256;2
53470;;02/02/2014;251570;True;76561198075975771;2
53480;;24/04/2015;214850;True;youngbenaffleck;1
53488;;24/09/2014;236390;True;76561198076030187;2
53491;;24/06/2014;4000;True;76561198076031079;1
53501;;;253490;False;76561198076055973;1
53506;;16/04/2014;212680;True;changook;2
53511;;15/03/2014;440;True;76561198076072214;2
53512;;28/03/2014;221640;True;76561198076072214;0
53524;;29/12/2014;63380;True;76561198076131644;1
53529;;17/11/2015;109600;True;epicscoutfan;2
53530;;;286100;True;epicscoutfan;2
53533;;18/03/2015;220440;True;Kiritoblackswordsman;2
53545;;07/05/2013;230410;True;93769201;2
53548;;19/07/2013;49520;True;teh_pwnerer_7;2
53550;;21/03/2014;730;True;76561198076299728;2
53551;;07/05/2015;230410;True;Allenwoohoo;1
53552;;28/02/2014;570;True;76561198076310095;2
53554;;01/02/2014;226320;True;76561198076310095;1
53574;;09/05/2015;317360;True;xarope123;2
53575;1 person found this review funny;;730;True;ConstantineTrading;2
53576;;16/12/2015;209870;False;ConstantineTrading;1
53583;;;730;True;76561198076470478;2
53584;;31/08/2013;32500;True;ethos102;2
53586;;18/04/2013;440;True;76561198076492918;1
53589;;10/08/2015;356670;True;WolfyGaming81;0
53591;;26/05/2014;4000;True;WolfyGaming81;1
53596;;26/06/2014;440;True;Bongholio;2
53600;;08/04/2014;110800;False;Bongholio;0
53605;1 person found this review funny;28/03/2015;240;True;Tokiwadai;2
53613;;04/10/2014;730;True;eEssiEe;0
53616;;12/08/2014;248570;True;76561198076684087;2
53622;;05/12/2013;4000;True;mansuca;1
53623;;12/01/2015;620;True;mansuca;1
53628;;01/01/2015;4000;True;76561198076717446;2
53645;;11/03/2015;33930;True;76561198076758894;1
53651;;03/06/2014;218680;True;richy12879;2
53658;;;443580;True;buttockhorse;2
53671;;22/08/2014;440;True;76561198077126409;2
53677;;14/12/2013;244210;True;LightningHUH;2
53678;;02/12/2014;105600;True;GasontJasont;2
53680;;03/09/2014;570;True;76561198077187420;1
53682;;20/05/2014;249130;True;76561198077187420;2
53684;;07/01/2014;214510;True;76561198077187420;2
53694;;11/05/2015;730;True;76561198077265365;1
53695;1 person found this review funny;;236390;True;76561198077267953;2
53700;;02/07/2014;218620;True;kor_sh13;1
53708;;04/06/2014;252490;True;76561198077355524;2
53714;1 person found this review funny;11/02/2014;730;True;TheMarshmallowMan101;2
53722;;10/03/2014;252490;True;76561198077468327;2
53725;1 person found this review funny;;299360;True;76561198077524144;0
53733;;12/02/2014;570;True;76561198077556203;0
53741;;21/09/2014;620;True;76561198077583455;2
53747;;26/12/2013;113400;True;76561198077584877;2
53750;;15/12/2013;222750;True;SoumiKim;2
53751;;30/08/2015;388090;True;76561198077590093;1
53755;;10/11/2015;299360;False;76561198077596124;1
53758;;;287390;True;76561198077596124;1
53759;;17/07/2015;12210;True;76561198077596124;0
53765;;11/11/2014;440;True;1016523030;2
53771;;12/12/2014;35450;True;king_perish;2
53782;;07/06/2014;104900;True;76561198077684524;2
53791;;16/01/2015;730;True;51jets;2
53804;;04/12/2013;203140;True;magically;2
53807;;02/04/2014;204300;True;fitemedickhead;2
53812;;14/07/2014;440;True;banteringnoscope;1
53829;;23/12/2013;209080;True;76561198077811980;2
53833;5 people found this review funny;;233720;True;76561198077818232;1
53834;;02/10/2015;247580;True;76561198077818232;0
53836;;26/06/2015;204360;True;76561198077818232;1
53838;;06/05/2015;308420;True;76561198077818232;2
53851;;16/02/2014;202170;True;76561198077878552;0
53853;;17/01/2014;4000;True;GustavoExGX11;1
53856;;25/12/2013;202130;False;vallachia;2
53860;;19/01/2014;251570;True;76561198077893965;2
53868;;21/09/2015;730;True;76561198078061206;2
53869;;22/08/2013;4830;True;odnobrovets;1
53886;1 person found this review funny;23/06/2015;262410;True;thecoolestguyyouwillevermeet;2
53898;;20/12/2013;440;True;heavy_back;2
53900;;14/09/2013;440;True;OzzyTheBarbarian;1
53906;;22/07/2014;46440;True;Hotbiscuits;2
53919;;21/12/2015;221380;True;EragonSTM;1
53929;;01/08/2014;206500;False;76561198078381467;1
53931;;02/12/2014;49520;True;76561198078381467;2
53955;;28/08/2014;18820;True;mermeladaxd341;2
53961;;17/12/2013;72850;True;duqdl3303;1
53975;;19/02/2014;242720;True;76561198078546874;1
53976;1 person found this review funny;25/10/2015;730;True;DivineWaterCrackers;0
53982;;21/12/2013;211500;True;76561198078573640;2
53991;;06/11/2014;238460;True;tihorvorate;2
53994;;16/12/2013;4000;True;76561198078665145;0
53999;;19/09/2014;224540;True;SamBlackMurlouco;1
54000;;16/02/2014;204300;True;SamBlackMurlouco;1
54001;;12/02/2014;208090;True;SamBlackMurlouco;1
54005;;19/04/2014;4000;True;bocky120;2
54006;;20/03/2014;12200;True;bocky120;2
54018;;05/11/2015;730;True;76561198078775483;1
54022;;13/04/2014;570;True;76561198078799569;2
54032;;01/11/2014;99900;True;75791513;2
54035;;18/11/2015;204080;False;76561198078843911;2
54036;1 person found this review funny;13/05/2015;730;True;76561198078844086;2
54043;;25/02/2015;440;True;76561198078925993;2
54045;;02/09/2015;232090;True;3546873516354;2
54054;;02/10/2014;212680;True;76561198079014696;2
54058;;02/04/2014;206190;True;76561198079024139;2
54070;;23/05/2015;221640;True;76561198079111385;1
54077;;21/04/2014;200210;True;76561198079140101;2
54079;;11/07/2015;252490;False;76561198079149720;1
54087;;28/08/2015;346110;False;76561198079206319;2
54106;;09/11/2014;252490;True;76561198079309278;2
54127;;31/08/2014;64000;True;76561198079345306;1
54132;;30/06/2014;570;True;76561198079345697;2
54143;;06/12/2015;271590;False;119922883377446655123456789;0
54153;;10/12/2013;211820;False;76561198079355713;2
54170;;30/09/2015;224260;False;76561198079392067;1
54177;;30/01/2014;211820;True;76561198079471655;2
54179;1 person found this review funny;18/04/2014;243870;True;therealsupah;2
54191;;01/11/2015;247730;True;76561198079526431;2
54193;;04/04/2013;72850;True;76561198079526431;2
54194;;14/02/2014;440;True;Another_pie;1
54201;;09/09/2015;219150;True;ryth1197;2
54210;;15/12/2013;224260;True;76561198079646585;0
54216;;30/12/2013;8870;True;76561198079651914;1
54224;;26/03/2014;4000;True;dhystroyer;2
54231;;28/11/2014;22380;True;N00BK1LL3R;2
54236;;08/06/2015;440;True;76561198079805877;2
54241;;10/05/2014;238170;True;BigAndySon;1
54265;;28/02/2014;440;True;76561198080037014;1
54270;;04/12/2013;224260;True;76561198080075902;1
54277;;31/07/2015;24200;True;ILookedBehindTheTriclopsEye;2
54286;;08/07/2014;113020;True;76561198080118589;2
54293;1 person found this review funny;25/11/2015;339800;True;cwalk128;2
54295;;08/04/2014;113020;True;cwalk128;1
54298;;20/03/2014;220;True;76561198080270958;1
54300;1 person found this review funny;20/10/2014;440;True;76561198080270958;1
54303;1 person found this review funny;;359550;False;76561198080293845;1
54304;;12/09/2014;72850;True;76561198080293845;1
54305;;23/01/2014;252490;True;76561198080293845;1
54321;;19/09/2014;400;True;TheGameAndWatch;2
54331;;07/12/2013;203160;True;76561198080392280;2
54333;;;252950;False;splitmyurethra;0
54334;1 person found this review funny;;240970;False;splitmyurethra;2
54337;;28/06/2014;238460;True;splitmyurethra;0
54354;;12/02/2014;113200;True;Mr_P3ngu1n;2
54363;;30/12/2013;107100;True;76561198080525203;2
54368;;07/06/2015;105600;True;deanbear12;2
54383;;29/06/2014;51100;True;76561198080616529;1
54390;;26/11/2013;204360;True;fhjao;2
54392;;02/03/2014;440;True;fhjao;2
54395;;12/12/2013;440;True;TheSexPest;2
54398;;27/11/2015;4000;True;76561198080656673;2
54402;;02/05/2015;233700;True;76561198080752786;2
54403;;13/04/2015;233450;True;linzwatt;1
54410;;20/06/2015;245620;True;76561198080806638;2
54411;;20/06/2015;224760;True;76561198080806638;2
54414;;21/07/2013;207610;True;thetoffee;2
54418;;06/09/2014;730;True;76561198080841633;1
54419;;30/11/2014;21000;False;Satan-666;2
54425;;01/08/2013;49520;True;itsabitdodgy;2
54431;;;226700;False;781572;1
54443;;27/02/2014;251570;True;ImReeceify;2
54448;;21/01/2014;244850;True;BananaUrchin;1
54455;;26/11/2013;4000;True;76561198081035928;2
54456;;08/12/2013;200210;False;76561198081035928;1
54484;;01/08/2015;244730;True;76561198081155725;1
54488;;03/12/2013;218230;True;Quronay;1
54502;;27/01/2014;440;True;76561198081198953;1
54504;;29/11/2013;10180;True;76561198081198953;2
54506;;27/05/2014;440;True;mkryu;1
54510;;28/01/2014;570;True;PranavStupidVac;2
54514;;13/08/2014;4000;True;76561198081291077;0
54516;;09/05/2014;230410;True;76561198081291077;1
54526;;10/10/2014;214490;True;FukBichesMaekMunni;2
54530;;30/11/2013;204100;True;76561198081353023;2
54535;;14/01/2015;223710;True;ldkfa;2
54541;;28/08/2014;72850;True;76561198081436650;2
54549;;31/12/2013;730;True;76561198081460850;1
54559;;14/12/2014;221100;True;76561198081497261;2
54573;;02/06/2014;570;True;76561198081578142;1
54576;;03/01/2015;204360;True;76561198081599215;2
54577;;;423880;True;Semskill;2
54578;;;91310;True;Semskill;1
54581;1 person found this review funny;14/11/2014;730;True;trolololololololololohehelolol;1
54582;;27/04/2015;209160;False;trolololololololololohehelolol;0
54592;;17/08/2014;730;True;babydavestation;1
54593;;13/12/2013;4000;True;babydavestation;1
54594;;05/06/2014;63380;True;babydavestation;2
54595;;26/04/2014;400;True;babydavestation;2
54597;1 person found this review funny;01/08/2015;730;True;didlnwzaa;1
54601;;12/12/2013;204300;True;76561198081681374;1
54612;;11/04/2015;205350;True;DorsalEntree819;1
54618;;22/06/2015;22380;True;LordCaldlow;2
54619;;;4000;True;76561198081715323;0
54621;;02/12/2014;248820;True;76561198081735690;2
54625;;15/03/2014;236090;True;Burpingferet;2
54629;;25/02/2015;440;True;76561198081815506;2
54636;;07/12/2014;24240;True;76561198081816341;1
54638;;30/11/2013;102700;True;76561198081822083;2
54639;;08/12/2013;239660;True;76561198081822083;2
54640;;11/03/2014;242720;True;76561198081822083;2
54650;;27/01/2013;440;True;76561198081870185;2
54654;;05/07/2014;224760;True;76561198081890003;1
54677;;27/06/2014;247730;True;76561198082010183;2
54690;;05/09/2015;252950;True;toddynhonosangue;1
54699;;;730;True;InhamaPlays;1
54701;;;291550;True;InhamaPlays;1
54704;;25/11/2013;209000;True;76561198082129284;2
54706;;20/06/2013;570;True;76561198082138402;2
54707;;16/01/2014;252490;True;76561198082173150;2
54718;;13/10/2015;99900;True;ItsMeTys;2
54719;;05/08/2015;230410;True;ItsMeTys;2
54726;;23/03/2015;570;True;mushymush;0
54739;;;440;True;DrDJTheNext;1
54744;;19/06/2015;238960;False;Ninjabisket;2
54750;;07/04/2013;35450;True;76561198082412604;2
54752;;;730;True;bunyipswamp;1
54756;;10/03/2014;221100;True;romulis13;2
54768;;01/12/2013;550;True;Sttea;1
54770;;21/12/2013;250420;True;76561198082540284;2
54778;;28/03/2014;255480;True;olakmoba;0
54780;;;429300;True;76561198082591456;2
54783;;30/12/2013;240;True;Steam-Community-Internet-Whore;2
54784;;25/12/2013;212180;True;Steam-Community-Internet-Whore;1
54786;;30/12/2013;255520;True;Steam-Community-Internet-Whore;0
54789;;17/10/2015;236390;False;thegoldencalfhazzaka;1
54795;;21/06/2014;218620;True;barbsinator;2
54804;;22/12/2015;393420;False;76561198082767148;0
54805;;30/01/2015;313120;True;76561198082767148;0
54815;;10/11/2014;219640;True;toknbl;2
54823;17 people found this review funny;30/03/2015;311730;False;76561198082863762;2
54831;;16/08/2015;204080;False;UNITARDED101;1
54835;;10/11/2015;208090;True;76561198082945647;2
54847;;10/12/2014;206500;True;76561198082959565;1
54861;;15/07/2014;255070;False;vinzolvar;1
54871;;27/09/2014;440;True;CookieTheSlayer;1
54878;;01/01/2015;4000;True;imkyle202;2
54902;;02/11/2014;264380;True;76561198083126313;1
54904;;18/07/2015;242760;True;76561198083141377;2
54907;;08/03/2014;231430;True;76561198083160916;2
54909;;28/12/2013;440;True;Archnox;1
54921;;23/08/2014;440;True;76561198083269430;2
54922;;26/12/2013;550;True;76561198083278670;1
54927;;02/03/2014;440;True;76561198083307039;2
54940;2 people found this review funny;18/03/2014;24960;False;76561198083368303;0
54950;;17/06/2014;252490;True;76561198083407638;1
54952;;09/09/2013;4000;True;76561198083423726;1
54953;;26/01/2014;240;True;the_gaming_derp;1
54959;;10/10/2015;218620;True;76561198083456018;1
54960;;13/08/2015;570;True;76561198083456018;2
54961;;29/09/2014;312990;True;76561198083456018;1
54964;;12/06/2014;105600;True;Trenchyl;1
54969;;08/02/2013;440;True;76561198083488731;2
54980;;28/01/2014;218130;True;76561198083585894;1
54989;;05/01/2014;440;True;76561198083635483;2
54996;;;49520;True;joshdcsbnian;2
55004;;30/06/2014;238090;True;76561198083711394;2
55006;;09/07/2014;243870;True;76561198083711394;1
55011;;30/06/2015;313120;True;76561198083723022;2
55012;;07/06/2014;4000;True;76561198083753468;2
55034;;24/07/2013;17500;True;76561198083857294;2
55047;;16/10/2014;4000;True;PushAltF4;0
55052;;21/12/2014;241240;True;76561198083891489;2
55061;;01/05/2015;570;True;Teseduzko;0
55065;;15/07/2014;304930;True;76561198083925034;1
55069;;14/05/2014;113200;True;RemiliaCN;2
55072;1 person found this review funny;26/07/2014;620;True;lerigoplay;1
55075;;14/07/2014;304930;True;76561198084000574;2
55076;;12/12/2013;440;True;itsyonplume;1
55078;;29/09/2014;8930;True;36864;1
55093;;16/01/2014;4000;True;76561198084142174;1
55099;;16/03/2014;213670;True;76561198084151651;1
55100;;05/03/2013;440;True;ThaatGuyStorm;0
55112;;02/12/2013;204360;True;ImmaNeenja;2
55113;;25/07/2014;304930;True;76561198084286219;2
55116;;28/06/2015;333930;True;76561198084295600;2
55129;;31/03/2014;440;True;semmers;2
55133;;15/12/2013;252490;True;Abyssal_;2
55143;;20/05/2013;440;True;S2xDs2;1
55158;;;570;True;76561198084489567;1
55171;;20/07/2014;304930;True;76561198084581150;1
55176;1 person found this review funny;30/06/2014;570;True;plsgiveme140hz;2
55185;825 people found this review funny;14/01/2015;304930;True;whatismyid;1
55186;3 people found this review funny;22/01/2015;345650;True;whatismyid;2
55190;;13/01/2014;440;True;ericwashea123;2
55209;;23/03/2015;730;True;MrUnknownYT;2
55211;;26/03/2013;440;True;76561198084727649;2
55221;;12/09/2013;1250;True;yourlittlescarecrow;1
55224;;16/04/2014;17410;True;76561198084843708;1
55228;;17/02/2014;440;True;Pyradon;2
55231;2 people found this review funny;;473850;False;76561198084899414;1
55240;;09/11/2015;311210;False;alluha-pepe;0
55241;;11/05/2015;107410;True;Rogue_Security;2
55244;;29/10/2015;263280;True;76561198084947043;1
55245;;29/01/2015;99900;True;76561198084947043;2
55255;;02/07/2014;222900;True;76561198085050651;1
55263;;19/12/2015;282070;True;Crapgasm;1
55272;;14/09/2014;113400;True;juanceCABJ;2
55273;;12/04/2014;256410;True;juanceCABJ;1
55281;;13/02/2014;4000;True;ybot26;2
55285;;19/12/2013;113400;True;LocusTT;2
